Time,StepDist,GPS_X,GPS_Y,Odo_X,Odo_Y,Est_X,Est_Y,rk2_Est_X,rk2_Est_Y,Theta
182.224,0.00186673,-0.425142,0.707469,0.750658,-0.529559,-0.349975,0.574291,-0.34998,0.574289,-1.17743
182.24,0.00186673,-0.467176,0.55161,0.751385,-0.531278,-0.351606,0.572153,-0.351612,0.57215,-1.1706
182.256,0.00186673,-0.294016,0.709866,0.752124,-0.532992,-0.34973,0.573227,-0.349736,0.573225,-1.16378
182.272,0.00186673,-0.39217,0.709147,0.752873,-0.534702,-0.349845,0.57427,-0.34985,0.574268,-1.15785
182.288,0.0019311,-0.442682,0.677019,0.753659,-0.536466,-0.350932,0.574596,-0.350937,0.574594,-1.15191
182.304,0.00186673,-0.450693,0.643956,0.754428,-0.538167,-0.352173,0.574316,-0.352178,0.574314,-1.14596
182.32,0.0019311,-0.447694,0.657051,0.755232,-0.539923,-0.353295,0.574251,-0.353299,0.574249,-1.14125
182.336,0.00180236,-0.429278,0.63726,0.75599,-0.541558,-0.354072,0.573908,-0.354075,0.573907,-1.13652
182.352,0.0019311,-0.382792,0.612896,0.756811,-0.543306,-0.353842,0.572975,-0.353846,0.572973,-1.1318
182.368,0.00186673,-0.400207,0.598596,0.757615,-0.544991,-0.353982,0.571836,-0.353986,0.571834,-1.12585
182.384,0.0019311,-0.425792,0.625647,0.758454,-0.54673,-0.354595,0.571208,-0.354599,0.571206,-1.12112
182.4,0.00186673,-0.527883,0.656488,0.759276,-0.548406,-0.357256,0.571271,-0.357261,0.571269,-1.11517
182.416,0.0019311,-0.436455,0.620175,0.760133,-0.550136,-0.357999,0.570554,-0.358003,0.570552,-1.11043
182.432,0.00186673,-0.500081,0.707071,0.760968,-0.551806,-0.360023,0.571647,-0.360026,0.571646,-1.10748
182.448,0.0019311,-0.410621,0.691701,0.761839,-0.55353,-0.360181,0.57236,-0.360185,0.572358,-1.10273
182.464,0.0019311,-0.399098,0.616126,0.762715,-0.55525,-0.360101,0.571549,-0.360103,0.571547,-1.09978
182.48,0.00186673,-0.402075,0.669832,0.763572,-0.556909,-0.3601,0.571889,-0.360105,0.571886,-1.09382
182.496,0.00186673,-0.51359,0.601432,0.764437,-0.558563,-0.362323,0.570859,-0.362327,0.570857,-1.08907
182.512,0.00186673,-0.488593,0.690177,0.76531,-0.560213,-0.363993,0.571628,-0.363997,0.571626,-1.08431
182.528,0.00199547,-0.502963,0.664805,0.766248,-0.561975,-0.365853,0.571765,-0.365855,0.571764,-1.08134
182.544,0.00186673,-0.45302,0.577917,0.767131,-0.563619,-0.366731,0.570276,-0.366734,0.570275,-1.07837
182.56,0.0019311,-0.443228,0.632128,0.768049,-0.565318,-0.367362,0.569848,-0.367364,0.569847,-1.0754
182.576,0.00180236,-0.504462,0.565778,0.768905,-0.566904,-0.369264,0.568213,-0.369264,0.568213,-1.07543
182.592,0.0019311,-0.436738,0.647943,0.769829,-0.5686,-0.369708,0.568146,-0.369711,0.568144,-1.07185
182.608,0.0019311,-0.416785,0.596632,0.770756,-0.570294,-0.369741,0.567055,-0.369742,0.567055,-1.07008
182.624,0.0019311,-0.481287,0.687575,0.771689,-0.571985,-0.371058,0.567809,-0.37106,0.567807,-1.06651
182.64,0.00186673,-0.532483,0.717538,0.772594,-0.573617,-0.373399,0.569203,-0.373401,0.569203,-1.06473
182.656,0.00186673,-0.408865,0.704928,0.773502,-0.575248,-0.373219,0.570319,-0.37322,0.570319,-1.06295
182.672,0.0019311,-0.45171,0.535001,0.774444,-0.576934,-0.373865,0.567961,-0.373867,0.56796,-1.06116
182.688,0.0019311,-0.44378,0.706915,0.775386,-0.57862,-0.374341,0.569088,-0.374341,0.569088,-1.06119
182.704,0.00186673,-0.500359,0.665267,0.7763,-0.580248,-0.375966,0.569416,-0.375967,0.569416,-1.0594
182.72,0.00186673,-0.425608,0.676402,0.777216,-0.581874,-0.37606,0.569962,-0.376062,0.569962,-1.05762
182.736,0.00199547,-0.468036,0.696567,0.778199,-0.583611,-0.376937,0.570792,-0.376938,0.570792,-1.05584
182.752,0.00180236,-0.510198,0.652705,0.779087,-0.585179,-0.378732,0.570893,-0.378732,0.570893,-1.05586
182.768,0.0019311,-0.549341,0.667494,0.780041,-0.586858,-0.381209,0.57118,-0.381211,0.571179,-1.05407
182.784,0.0019311,-0.483635,0.652197,0.780995,-0.588537,-0.382323,0.571155,-0.382323,0.571155,-1.05409
182.8,0.00186673,-0.517855,0.656957,0.78192,-0.590159,-0.384127,0.571282,-0.384128,0.571281,-1.0523
182.816,0.0019311,-0.433008,0.721517,0.782874,-0.591838,-0.38417,0.572641,-0.384168,0.572642,-1.05413
182.832,0.0019311,-0.550049,0.801112,0.783828,-0.593517,-0.386553,0.575565,-0.386553,0.575565,-1.05414
182.848,0.00186673,-0.552225,0.663443,0.78475,-0.59514,-0.388962,0.575732,-0.388962,0.575732,-1.05415
182.864,0.00186673,-0.546618,0.628443,0.785672,-0.596763,-0.391212,0.575196,-0.391212,0.575196,-1.05417
182.88,0.0019311,-0.490841,0.736068,0.786623,-0.598444,-0.392273,0.576766,-0.392271,0.576767,-1.05599
182.896,0.00186673,-0.532208,0.637617,0.787542,-0.600069,-0.394171,0.576391,-0.394171,0.576391,-1.056
182.912,0.0019311,-0.500859,0.686586,0.788489,-0.601751,-0.395376,0.576946,-0.395374,0.576947,-1.05782
182.928,0.00186673,-0.511127,0.60718,0.7894,-0.603381,-0.396799,0.575953,-0.396796,0.575955,-1.06144
182.944,0.0019311,-0.491158,0.668858,0.790335,-0.60507,-0.397769,0.576156,-0.397766,0.576157,-1.06505
182.96,0.00186673,-0.488719,0.743161,0.791234,-0.606707,-0.398707,0.577892,-0.398705,0.577894,-1.06867
182.976,0.0019311,-0.507755,0.624345,0.792157,-0.608403,-0.399984,0.577159,-0.399981,0.577161,-1.0723
182.992,0.0019311,-0.502451,0.727673,0.793077,-0.6101,-0.401131,0.578506,-0.40113,0.578506,-1.07412
183.008,0.00186673,-0.509111,0.692616,0.793964,-0.611743,-0.402422,0.579178,-0.402421,0.579179,-1.07595
183.024,0.00186673,-0.478278,0.66558,0.794847,-0.613388,-0.403073,0.579294,-0.403072,0.579295,-1.07778
183.04,0.00199547,-0.447718,0.670257,0.795788,-0.615147,-0.403044,0.579389,-0.403042,0.57939,-1.0796
183.056,0.00186673,-0.509489,0.754358,0.796666,-0.616795,-0.404313,0.581274,-0.404311,0.581275,-1.08142
183.072,0.00186673,-0.499707,0.713267,0.797537,-0.618446,-0.405366,0.582296,-0.405364,0.582298,-1.08503
183.088,0.0019311,-0.599125,0.727044,0.79843,-0.620158,-0.408367,0.583513,-0.408363,0.583515,-1.09043
183.104,0.0019311,-0.571732,0.699431,0.799316,-0.621874,-0.410766,0.58415,-0.410763,0.584151,-1.09404
183.12,0.00186673,-0.532089,0.700216,0.800167,-0.623536,-0.412359,0.584843,-0.412356,0.584844,-1.09767
183.136,0.00186673,-0.574726,0.662503,0.801011,-0.6252,-0.414778,0.584764,-0.414776,0.584766,-1.10129
183.152,0.0019311,-0.56262,0.692974,0.801876,-0.626927,-0.416888,0.585236,-0.416884,0.585239,-1.10671
183.168,0.0019311,-0.568253,0.712142,0.802731,-0.628659,-0.419078,0.586077,-0.419073,0.58608,-1.11212
183.184,0.00186673,-0.603331,0.692739,0.803548,-0.630337,-0.421962,0.586566,-0.421957,0.586568,-1.11754
183.2,0.0019311,-0.561472,0.700791,0.804387,-0.632076,-0.423929,0.587146,-0.423926,0.587148,-1.12117
183.216,0.00186673,-0.455116,0.593368,0.805188,-0.633762,-0.423768,0.585618,-0.423763,0.585621,-1.12748
183.232,0.0019311,-0.537751,0.675902,0.806007,-0.635511,-0.425245,0.58571,-0.425241,0.585712,-1.1329
183.248,0.00186673,-0.545025,0.690358,0.806788,-0.637207,-0.426876,0.586141,-0.426871,0.586144,-1.13921
183.264,0.00180236,-0.559688,0.630311,0.807533,-0.638848,-0.428802,0.585416,-0.428798,0.585418,-1.14463
183.28,0.0019311,-0.44375,0.671789,0.808322,-0.640611,-0.428328,0.585416,-0.428323,0.585418,-1.15006
183.296,0.00186673,-0.656382,0.723556,0.809075,-0.642319,-0.432151,0.586505,-0.432146,0.586507,-1.15548
183.312,0.0019311,-0.526173,0.772207,0.809843,-0.64409,-0.433279,0.588483,-0.433273,0.588485,-1.1618
183.328,0.00180236,-0.506932,0.64191,0.810548,-0.645749,-0.434061,0.587926,-0.434055,0.587928,-1.169
183.344,0.00186673,-0.571562,0.653993,0.811265,-0.647473,-0.436108,0.587558,-0.436102,0.587561,-1.1762
183.36,0.00186673,-0.495376,0.757588,0.81197,-0.649201,-0.436602,0.589265,-0.436596,0.589267,-1.18341
183.376,0.00180236,-0.508158,0.738927,0.812638,-0.650875,-0.437379,0.590617,-0.437372,0.59062,-1.1915
183.392,0.00180236,-0.562785,0.68033,0.813292,-0.652555,-0.439247,0.590766,-0.43924,0.590768,-1.19959
183.408,0.00186673,-0.625275,0.725376,0.813955,-0.6543,-0.442317,0.591748,-0.44231,0.59175,-1.20769
183.424,0.00180236,-0.586581,0.716663,0.814581,-0.65599,-0.444589,0.59259,-0.444582,0.592592,-1.2158
183.44,0.00180236,-0.548428,0.682132,0.815194,-0.657685,-0.446065,0.59272,-0.446058,0.592722,-1.2239
183.456,0.00186673,-0.564812,0.700487,0.815814,-0.659445,-0.447832,0.59315,-0.447825,0.593152,-1.23201
183.472,0.00180236,-0.599228,0.7435,0.816399,-0.66115,-0.450286,0.594486,-0.45028,0.594488,-1.24013
183.488,0.00180236,-0.544433,0.717335,0.816971,-0.66286,-0.451609,0.595268,-0.451603,0.59527,-1.24824
183.504,0.00186673,-0.551244,0.737767,0.817548,-0.664635,-0.453036,0.596378,-0.453029,0.59638,-1.25636
183.52,0.00180236,-0.562654,0.760998,0.818092,-0.666353,-0.454696,0.597986,-0.454689,0.597988,-1.26448
183.536,0.00180236,-0.569564,0.735763,0.818621,-0.668076,-0.456474,0.599053,-0.456468,0.599056,-1.2726
183.552,0.00186673,-0.54866,0.746186,0.819155,-0.669865,-0.457795,0.600243,-0.457788,0.600245,-1.28073
183.568,0.00180236,-0.599442,0.732476,0.819656,-0.671596,-0.460136,0.601191,-0.46013,0.601193,-1.28886
183.584,0.00180236,-0.570388,0.733752,0.820144,-0.673331,-0.461864,0.602142,-0.461857,0.602144,-1.297
183.6,0.00186673,-0.524329,0.753922,0.820634,-0.675132,-0.462633,0.603412,-0.462626,0.603414,-1.30514
183.616,0.00180236,-0.509454,0.67922,0.821093,-0.676875,-0.463119,0.60322,-0.463113,0.603222,-1.31328
183.632,0.00180236,-0.620111,0.716301,0.821538,-0.678622,-0.465823,0.60377,-0.465816,0.603772,-1.32142
183.648,0.00180236,-0.531138,0.65749,0.821967,-0.680373,-0.466709,0.603129,-0.466701,0.603131,-1.33045
183.664,0.00180236,-0.482519,0.644313,0.82238,-0.682127,-0.46662,0.602234,-0.466613,0.602235,-1.33948
183.68,0.00180236,-0.501939,0.601258,0.822777,-0.683885,-0.466937,0.600491,-0.46693,0.600493,-1.34852
183.696,0.00173799,-0.544322,0.657722,0.823144,-0.685584,-0.468126,0.599971,-0.468118,0.599973,-1.35844
183.712,0.00180236,-0.591495,0.730097,0.823504,-0.68735,-0.47024,0.600843,-0.470231,0.600845,-1.36924
183.728,0.00173799,-0.602233,0.647234,0.823834,-0.689056,-0.472557,0.600098,-0.472548,0.6001,-1.38003
183.744,0.00173799,-0.562622,0.681942,0.824145,-0.690766,-0.474053,0.60006,-0.474044,0.600061,-1.39084
183.76,0.00173799,-0.523299,0.711287,0.824438,-0.692479,-0.474752,0.600605,-0.474742,0.600607,-1.40165
183.776,0.00173799,-0.575612,0.816673,0.824712,-0.694196,-0.4765,0.603245,-0.476491,0.603246,-1.41248
183.792,0.00180236,-0.673521,0.761217,0.824978,-0.695978,-0.48018,0.604657,-0.480171,0.604658,-1.42244
183.808,0.00173799,-0.62681,0.728487,0.825216,-0.6977,-0.482879,0.605447,-0.482869,0.605448,-1.43327
183.824,0.00173799,-0.524727,0.797993,0.825436,-0.699424,-0.4835,0.607608,-0.483491,0.607609,-1.44411
183.84,0.00167362,-0.63166,0.651183,0.825628,-0.701086,-0.486275,0.60685,-0.486266,0.606851,-1.45583
183.856,0.00173799,-0.637065,0.714396,0.825807,-0.702815,-0.489116,0.607307,-0.489106,0.607308,-1.46755
183.872,0.00180236,-0.623653,0.703832,0.825975,-0.70461,-0.491642,0.607479,-0.491633,0.60748,-1.47756
183.888,0.00173799,-0.570191,0.718822,0.826119,-0.706342,-0.493071,0.608008,-0.493063,0.608009,-1.48757
183.904,0.00180236,-0.617434,0.752915,0.826253,-0.708139,-0.495428,0.609145,-0.49542,0.609146,-1.49673
183.92,0.00173799,-0.624408,0.661298,0.826364,-0.709873,-0.497898,0.608488,-0.49789,0.608489,-1.50669
183.936,0.00180236,-0.573821,0.743083,0.826463,-0.711673,-0.49932,0.609416,-0.499312,0.609417,-1.51577
183.952,0.00180236,-0.557527,0.677482,0.826544,-0.713474,-0.500404,0.609013,-0.500396,0.609014,-1.52573
183.968,0.00173799,-0.656798,0.72765,0.826605,-0.715211,-0.503472,0.609684,-0.503464,0.609684,-1.5357
183.984,0.00173799,-0.598135,0.673342,0.826647,-0.716948,-0.505324,0.609254,-0.505315,0.609255,-1.54654
184,0.00173799,-0.596602,0.72609,0.826671,-0.718686,-0.507127,0.609888,-0.507118,0.609888,-1.55739
184.016,0.00180236,-0.635874,0.75484,0.826677,-0.720488,-0.509696,0.611021,-0.509687,0.611021,-1.56737
184.032,0.00180236,-0.643755,0.783931,0.826667,-0.722291,-0.512387,0.612713,-0.512379,0.612713,-1.57649
184.048,0.00173799,-0.686907,0.708463,0.826639,-0.724028,-0.515904,0.612925,-0.515896,0.612924,-1.58648
184.064,0.00180236,-0.615464,0.761773,0.826595,-0.72583,-0.517939,0.614136,-0.517931,0.614136,-1.5956
184.08,0.00173799,-0.597321,0.742337,0.826534,-0.727567,-0.519586,0.614998,-0.519578,0.614997,-1.60561
184.096,0.00180236,-0.586031,0.786003,0.826453,-0.729368,-0.520994,0.616653,-0.520985,0.616653,-1.61561
184.112,0.00173799,-0.533504,0.597181,0.826357,-0.731103,-0.521339,0.614563,-0.52133,0.614563,-1.62649
184.128,0.00173799,-0.609502,0.819118,0.826241,-0.732837,-0.523216,0.616955,-0.523207,0.616954,-1.63738
184.144,0.00173799,-0.668066,0.679972,0.826108,-0.73457,-0.526243,0.616517,-0.526235,0.616516,-1.6474
184.16,0.00180236,-0.562546,0.69646,0.825952,-0.736366,-0.527122,0.616356,-0.527113,0.616355,-1.65743
184.176,0.00173799,-0.622483,0.665833,0.825784,-0.738095,-0.529194,0.61565,-0.529185,0.615649,-1.66746
184.192,0.00180236,-0.692213,0.682221,0.825592,-0.739887,-0.532642,0.615225,-0.532633,0.615224,-1.6775
184.208,0.00180236,-0.513221,0.711349,0.825384,-0.741678,-0.532458,0.615393,-0.53245,0.615392,-1.68666
184.224,0.00173799,-0.658396,0.644927,0.825167,-0.743402,-0.535189,0.614294,-0.535181,0.614293,-1.69583
184.24,0.00180236,-0.647389,0.732599,0.824926,-0.745188,-0.537669,0.61491,-0.537661,0.614909,-1.705
184.256,0.00180236,-0.679609,0.715122,0.824669,-0.746972,-0.540761,0.615166,-0.540753,0.615165,-1.71417
184.272,0.00180236,-0.598983,0.752987,0.824393,-0.748753,-0.542195,0.616177,-0.542186,0.616175,-1.72422
184.288,0.00173799,-0.739491,0.683737,0.82411,-0.750468,-0.546418,0.615847,-0.54641,0.615846,-1.73428
184.304,0.00180236,-0.622163,0.721171,0.823801,-0.752244,-0.548236,0.616214,-0.548228,0.616212,-1.74346
184.32,0.00180236,-0.640543,0.769528,0.823475,-0.754016,-0.550402,0.617543,-0.550394,0.617541,-1.75266
184.336,0.00173799,-0.625169,0.684145,0.823145,-0.755723,-0.552221,0.617203,-0.552213,0.617201,-1.76185
184.352,0.00180236,-0.635295,0.756273,0.822785,-0.757489,-0.554235,0.618253,-0.554226,0.618252,-1.77193
184.368,0.00173799,-0.750307,0.716954,0.82242,-0.759188,-0.558514,0.618562,-0.558505,0.61856,-1.78201
184.384,0.00180236,-0.640373,0.716301,0.822026,-0.760947,-0.560537,0.618793,-0.560529,0.618792,-1.79122
184.4,0.00180236,-0.574876,0.78285,0.821614,-0.762702,-0.561227,0.620355,-0.561219,0.620353,-1.80132
184.416,0.00173799,-0.687572,0.674179,0.8212,-0.76439,-0.56416,0.619777,-0.564152,0.619775,-1.81141
184.432,0.00180236,-0.606952,0.772818,0.820756,-0.766136,-0.565451,0.621126,-0.565444,0.621124,-1.81975
184.448,0.00173799,-0.710893,0.737859,0.820314,-0.767817,-0.568794,0.621814,-0.568787,0.621812,-1.82811
184.464,0.00186673,-0.721854,0.791886,0.819824,-0.769618,-0.572335,0.62345,-0.572328,0.623448,-1.83646
184.48,0.00180236,-0.599803,0.649408,0.819338,-0.771354,-0.573361,0.622268,-0.573355,0.622266,-1.84393
184.496,0.00180236,-0.629489,0.700308,0.818837,-0.773085,-0.574974,0.622132,-0.574967,0.62213,-1.85229
184.512,0.00186673,-0.642393,0.662818,0.818305,-0.774875,-0.576844,0.621192,-0.576837,0.62119,-1.85976
184.528,0.00186673,-0.699522,0.675331,0.81776,-0.77666,-0.579832,0.620525,-0.579825,0.620523,-1.86723
184.544,0.00180236,-0.652757,0.804508,0.817219,-0.778379,-0.58182,0.62252,-0.581813,0.622518,-1.8756
184.56,0.00180236,-0.627809,0.737385,0.816665,-0.780094,-0.583283,0.623137,-0.583276,0.623135,-1.88308
184.576,0.00186673,-0.706263,0.741501,0.816078,-0.781867,-0.586317,0.623767,-0.586311,0.623765,-1.89057
184.592,0.00186673,-0.64293,0.681635,0.815478,-0.783634,-0.588038,0.623192,-0.588031,0.62319,-1.89806
184.608,0.00186673,-0.677072,0.72947,0.814866,-0.785398,-0.590418,0.62359,-0.590412,0.623588,-1.90467
184.624,0.00186673,-0.709796,0.6838,0.814243,-0.787157,-0.593416,0.623069,-0.593411,0.623067,-1.91128
184.64,0.00180236,-0.666691,0.711627,0.813627,-0.788851,-0.595486,0.623181,-0.595479,0.623178,-1.91966
184.656,0.00180236,-0.643553,0.748771,0.812997,-0.79054,-0.597065,0.624038,-0.597058,0.624035,-1.92805
184.672,0.00186673,-0.762678,0.689038,0.812332,-0.792284,-0.601028,0.623628,-0.601022,0.623626,-1.93467
184.688,0.00186673,-0.645829,0.738404,0.811656,-0.794024,-0.602586,0.624218,-0.602581,0.624216,-1.94129
184.704,0.00180236,-0.720491,0.758021,0.810991,-0.795699,-0.605596,0.625253,-0.60559,0.62525,-1.94881
184.72,0.00186673,-0.776697,0.616097,0.810291,-0.79743,-0.609705,0.623374,-0.609699,0.623372,-1.95544
184.736,0.00186673,-0.650296,0.717342,0.809579,-0.799155,-0.611214,0.623562,-0.611209,0.62356,-1.96207
184.752,0.00186673,-0.658687,0.725067,0.808855,-0.800876,-0.612873,0.623906,-0.612867,0.623903,-1.96871
184.768,0.00186673,-0.634499,0.794801,0.808121,-0.802592,-0.614025,0.625642,-0.61402,0.62564,-1.97535
184.784,0.00186673,-0.695979,0.729026,0.807373,-0.804303,-0.616397,0.626033,-0.616391,0.626031,-1.98288
184.8,0.00180236,-0.721903,0.636151,0.806637,-0.805948,-0.619228,0.624623,-0.619221,0.62462,-1.99129
184.816,0.00186673,-0.683495,0.68608,0.805864,-0.807647,-0.621271,0.624187,-0.621266,0.624185,-1.99794
184.832,0.00186673,-0.688715,0.707584,0.805079,-0.809341,-0.623389,0.624195,-0.623384,0.624193,-2.00459
184.848,0.00186673,-0.759532,0.755258,0.804283,-0.81103,-0.626892,0.625162,-0.626887,0.625159,-2.01125
184.864,0.00186673,-0.697161,0.698605,0.803478,-0.812714,-0.629087,0.62498,-0.629082,0.624978,-2.01702
184.88,0.00186673,-0.713061,0.794671,0.802661,-0.814392,-0.631567,0.626729,-0.631561,0.626727,-2.02368
184.896,0.00186673,-0.644872,0.648747,0.801833,-0.816065,-0.632644,0.62553,-0.632639,0.625527,-2.03033
184.912,0.00186673,-0.768536,0.772539,0.800994,-0.817733,-0.636185,0.626836,-0.636179,0.626833,-2.037
184.928,0.00186673,-0.660647,0.786471,0.800144,-0.819395,-0.637507,0.6284,-0.637502,0.628397,-2.04366
184.944,0.00186673,-0.712333,0.638005,0.799283,-0.821051,-0.639847,0.626969,-0.639842,0.626966,-2.05033
184.96,0.0019311,-0.706895,0.656136,0.798382,-0.822759,-0.642071,0.625878,-0.642066,0.625876,-2.05611
184.976,0.00186673,-0.768519,0.734168,0.7975,-0.824404,-0.645464,0.626432,-0.645459,0.626429,-2.06278
184.992,0.00186673,-0.639767,0.736671,0.796607,-0.826044,-0.646225,0.62703,-0.64622,0.627027,-2.06946
185.008,0.00186673,-0.727854,0.632274,0.795703,-0.827677,-0.648744,0.625534,-0.648738,0.625531,-2.07613
185.024,0.00186673,-0.640539,0.666533,0.794789,-0.829304,-0.649476,0.624759,-0.64947,0.624756,-2.08281
185.04,0.00180236,-0.790788,0.651929,0.793895,-0.83087,-0.653178,0.623769,-0.653172,0.623766,-2.0895
185.056,0.0019311,-0.660887,0.639892,0.792928,-0.832541,-0.654279,0.622453,-0.654275,0.62245,-2.09529
185.072,0.00186673,-0.801369,0.744873,0.791983,-0.834151,-0.658148,0.623324,-0.658143,0.623321,-2.10198
185.088,0.00186673,-0.726563,0.639184,0.791026,-0.835754,-0.660454,0.62207,-0.660448,0.622067,-2.10867
185.104,0.00186673,-0.742927,0.666619,0.790059,-0.83735,-0.663051,0.621397,-0.663045,0.621393,-2.11536
185.12,0.00186673,-0.784019,0.769723,0.789082,-0.838941,-0.666428,0.622805,-0.666423,0.622801,-2.12206
185.136,0.00186673,-0.755866,0.69579,0.788093,-0.840524,-0.669186,0.622712,-0.66918,0.622709,-2.12875
185.152,0.00186673,-0.75,0.645314,0.787096,-0.842102,-0.671779,0.621618,-0.671775,0.621615,-2.13456
185.168,0.00186673,-0.718291,0.59673,0.786088,-0.843673,-0.673698,0.619581,-0.673692,0.619577,-2.14127
185.184,0.00186673,-0.70814,0.736476,0.785069,-0.845238,-0.675385,0.620386,-0.67538,0.620382,-2.14797
185.2,0.00186673,-0.793613,0.753599,0.784041,-0.846796,-0.678756,0.621523,-0.678752,0.62152,-2.15378
185.216,0.00186673,-0.731771,0.621292,0.783003,-0.848347,-0.680834,0.619998,-0.680829,0.619994,-2.16049
185.232,0.0019311,-0.757451,0.780026,0.78192,-0.849946,-0.683428,0.621631,-0.683423,0.621628,-2.16631
185.248,0.00186673,-0.761695,0.701102,0.780866,-0.851487,-0.686026,0.621711,-0.686023,0.621709,-2.17077
185.264,0.00186673,-0.66943,0.644147,0.779805,-0.853023,-0.686734,0.620654,-0.686731,0.620652,-2.17524
185.28,0.00186673,-0.699551,0.703471,0.778735,-0.854553,-0.688039,0.620812,-0.688034,0.620808,-2.18106
185.296,0.00186673,-0.808497,0.686405,0.777655,-0.856075,-0.691506,0.620631,-0.691501,0.620628,-2.18777
185.312,0.0019311,-0.616174,0.736888,0.776529,-0.857644,-0.691103,0.621419,-0.691099,0.621416,-2.19359
185.328,0.00186673,-0.664342,0.65881,0.77543,-0.859153,-0.691645,0.620688,-0.69164,0.620685,-2.20031
185.344,0.00186673,-0.719345,0.690231,0.774321,-0.860654,-0.693286,0.620608,-0.693281,0.620604,-2.20703
185.36,0.00186673,-0.822828,0.608935,0.773203,-0.862149,-0.696973,0.618909,-0.696968,0.618906,-2.21286
185.376,0.00186673,-0.743969,0.634662,0.772076,-0.863638,-0.699017,0.617766,-0.699012,0.617762,-2.2187
185.392,0.0019311,-0.721885,0.689834,0.770902,-0.86517,-0.700625,0.617705,-0.700621,0.617701,-2.22455
185.408,0.00186673,-0.707306,0.715571,0.769758,-0.866646,-0.70188,0.618216,-0.701875,0.618213,-2.23039
185.424,0.00186673,-0.686058,0.612918,0.768605,-0.868114,-0.702693,0.616671,-0.702688,0.616668,-2.23623
185.44,0.0019311,-0.839442,0.648453,0.767404,-0.869626,-0.706605,0.615825,-0.7066,0.615822,-2.24207
185.456,0.00186673,-0.894774,0.632374,0.766237,-0.871083,-0.711512,0.614729,-0.711509,0.614726,-2.24658
185.472,0.0019311,-0.751565,0.69236,0.765022,-0.872584,-0.713504,0.61481,-0.713501,0.614808,-2.25109
185.488,0.00186673,-0.768867,0.699736,0.763839,-0.874028,-0.71577,0.615093,-0.715766,0.61509,-2.25694
185.504,0.0019311,-0.840668,0.638177,0.762607,-0.875515,-0.719476,0.614098,-0.719471,0.614094,-2.26278
185.52,0.00186673,-0.830518,0.725033,0.761406,-0.876944,-0.722873,0.614916,-0.722869,0.614912,-2.26952
185.536,0.00186673,-0.842617,0.634801,0.760196,-0.878366,-0.726454,0.613921,-0.72645,0.613917,-2.27627
